"STORE_SN","AREA_SD_CODE","AREA_DETAIL_CODE","PREF_SN","STORE_NM","STORE_ADDR","STORE_SCORE","LATITUDE","LONGITUDE"
"S190530_1564369680289","01","011502","00001000","세빛섬","서울 서초구 반포동 650 세빛섬","0","37.512426577255","126.99596260349"
"S190530_1564369680294","01","012387","00001000","종묘","서울 종로구 훈정동 1-2","5","37.575797638416","126.99394627794"
"S190530_1564369680295","01","012350","00001000","창덕궁","서울 종로구 와룡동 2-71","0","37.582601275191","126.99192999198"
"S190530_1564369680304","01","012366","00010000","동대문종합시장 악세사리상가","서울 종로구 종로6가 262-1","0","37.57067570659","127.00730505662"
"S190530_1564369680309","01","012211","00010000","롯데몰 은평점","서울 은평구 진관동 63","0","37.636559535703","126.91817882403"
"S190530_1564369680312","01","011404","00010000","신촌 박스퀘어","서울 서대문구 대현동 60-11","0","37.558935844369","126.94302536544"
"S190530_1564369680319","01","011307","00001000","EXiT 홍대","서울 마포구 동교동 159-5","0","37.556928641398","126.92331508356"
"S190530_1564369680328","01","010114","00010000","비이커 청담플래그십스토어","서울 강남구 청담동 78-6","0","37.527275294873","127.04144801054"
"S190530_1564369680338","01","011312","00010000","웍스아웃 홍대 라이즈점","서울 마포구 서교동 354-5","0","37.554188147018","126.92119285213"
"S190530_1564369680341","01","010110","00010000","플라넷비","서울 강남구 역삼동 820-5 플래닛비","0","37.499326585441","127.02734065643"
"S190530_1564369680343","01","011610","00010000","VELVETTRUNK","서울 성동구 성수동2가 316-15 1F VELVETTRUNK","0","37.543483288913","127.05238688036"
"S190530_1564369680344","01","012134","00100000","그랜드하얏트서울 아이스링크","서울 용산구 한남동 747-7","0","37.539132921188","126.99801478069"
"S190530_1564369680349","01","011309","00001000","망원 한강공원","서울 마포구 망원동 205-4 한강공망지구사무소","0","37.555299989922","126.89527048405"
"S190530_1564369680350","01","011502","00001000","반포 한강공원","서울 서초구 반포동 115-5 한강공원 반포 안내센터","0","37.510003777917","126.99502231268"
"S190530_1564369680351","01","012024","00001000","양화 한강공원","서울 영등포구 양화동 1-4 양화개나리점","0","37.541286468506","126.89811706543"
"S190530_1564369680352","01","012025","00001000","여의도 한강공원","서울 영등포구 여의도동 8 한강사업본부 여의도안내센터","0","37.526316653893","126.93481972134"
"S190530_1564369680359","01","012470","00001000","황학동벼룩시장","서울특별시 중구 황학동 141","0","37.5690271064","127.01811482957"
"S190530_1564369680365","01","012375","00001000","통인시장","서울 종로구 통인동 10-3","0","37.58073802557","126.97022882314"
"S190530_1564369680368","01","012369","00001000","창신동문구완구시장","서울 종로구 창신동 390-29","0","37.571419223768","127.01431376723"
"S190530_1564369680371","01","012204","00001000","제일시장","서울 은평구 대조동 14-1","0","37.610304765081","126.92916048545"
"S190530_1564369680374","01","010605","00001000","자양골목전통시장","서울특별시 광진구 자양동 714","0","37.533971416146","127.08013767924"
"S190530_1564369680378","01","011420","00001000","인왕시장","서울 서대문구 홍제동 298-1","0","37.590847400085","126.94369520409"
"S190530_1564369680383","01","012113","00001000","용문재래시장","서울 용산구 용문동 41-44","0","37.536029969688","126.96010610145"
"S190530_1564369680388","01","012205","00001000","연서시장","서울 은평구 불광동 310-131 연서시장","0","37.619439404555","126.92204041726"
"S190530_1564369680391","01","012115","00001000","신흥재래시장","서울 용산구 용산동2가 1-480","0","37.545419220543","126.98500738756"
"S190530_1564369680392","01","011004","00001000","신창시장","서울 도봉구 창동 581-1","0","37.640240582369","127.03617997295"
"S190530_1564369680395","01","010606","00001000","신성종합시장","서울 광진구 중곡동 79-13","0","37.558099634663","127.08803562152"
"S190530_1564369680398","01","010303","00001000","수유중앙시장","서울 강북구 수유동 32-2","0","37.640307030712","127.02126784401"
"S190530_1564369680400","01","010405","00001000","송화벽화시장","서울 강서구 내발산동 720-4","0","37.549374524348","126.83560516448"
"S190530_1564369680403","01","011102","00001000","서울풍물시장","서울 동대문구 신설동 109-5 서울풍물시장","0","37.57268273423","127.02541383411"
"S190530_1564369680407","01","011811","00001000","새마을전통시장","서울 송파구 잠실동 205-15","0","37.509033315904","127.08516044637"
"S190530_1564369680408","01","010508","00001000","봉천중앙시장","서울 관악구 봉천동 32-2 봉천중앙시장","0","37.4840337998","126.9543256751"
"S190530_1564369680413","01","011502","00001000","반포낭만달빛마켓","서울 서초구 반포동 115-5","0","37.511564762824","126.99749928754"
"S190530_1564369680426","01","011318","00001000","동진시장","서울 마포구 연남동 227-15 38","0","37.562292563878","126.92658826542"
"S190530_1564369680429","01","012340","00001000","동묘 벼룩시장","서울 종로구 숭인동","0","37.573168511401","127.01770952028"
"S190530_1564369680435","01","011201","00001000","노량진 수산시장","서울 동작구 노량진동 13-8","0","37.515005549834","126.94451627141"
"S190530_1564369680440","01","012411","00001000","남대문시장","서울 중구 남창동 49-1","0","37.559384944387","126.97765339248"
"S190530_1564369680444","01","012348","00001000","광장시장","서울 종로구 예지동 2-1","0","37.569904459553","127.00026289956"
"S190530_1564369680449","01","011801","00001000","가락농수산물종합도매시장","서울 송파구 가락동 600 가락동 농수산물도매시장","0","37.493226013074","127.11075228797"
"S190530_1564369680450","01","012125","00001000","남산야외식물원","서울 용산구 이태원2동 258-148","0","37.542760382828","126.99545409553"
"S190530_1564369680451","01","011609","00001000","서울숲곤충식물원","서울 성동구 성수동1가 685-715","0","37.541448366391","127.03918448285"
"S190530_1564369680452","01","010407","00001000","서울식물원","서울 강서구 마곡동 812","0","37.568204735041","126.83274252662"
"S190530_1564369680454","01","011001","00001000","서울창포원","서울 도봉구 도봉동 4-1","0","37.689531801009","127.0479010832"
"S190530_1564369680456","01","011108","00001000","홍릉수목원","서울 동대문구 청량리동 207","0","37.593386831436","127.04392980245"
"S190530_1564369680463","01","012105","00010000","롯데아울렛 서울역점","서울 용산구 동자동 122-11 롯데아울렛서울역점","0","37.554611920276","126.97067898514"
"S190530_1564369680464","01","010801","00010000","롯데팩토리아울렛 가산점","서울 금천구 가산동 60-19 SJ테크노빌","0","37.479602538243","126.88458212311"
"S190530_1564369680469","01","012442","00010000","현대시티아울렛 동대문점","서울 중구 을지로6가 17-2","0","37.568858763033","127.00768008842"
"S190530_1564369680471","01","010801","00010000","현대아울렛 가산점","서울 금천구 가산동 60-8","0","37.477617866247","126.88911141283"
"S190530_1564369680473","01","011811","00100000","롯데월드 아이스링크","서울 송파구 잠실동 40-1","0","37.511263853653","127.09869542845"
"S190530_1564369680474","01","010105","00010000","코엑스아쿠아리움","서울 강남구 삼성동 159","0","37.513165934267","127.05838084829"
"S190530_1564369680475","01","012025","00010000","아쿠아플라넷63","서울 영등포구 여의도동 60 한화금융센터_63","0","37.51946824444","126.93977008989"
"S190530_1564369680476","01","011809","00010000","롯데월드 아쿠아리움","서울 송파구 신천동 29 롯데월드몰 B1","0","37.51350901281","127.10482194592"
"S190530_1564369680477","01","012460","00010000","스타일난다 핑크호텔","서울 중구 충무로2가 66-2","0","37.561946624313","126.98528123528"
"S190530_1564369680484","01","011309","00010000","도도글라스","서울 마포구 망원동 57-136 1층","0","37.555695717718","126.90778213705"
"S190530_1564369680485","01","012468","00001000","남산골한옥마을","서울 중구 필동2가 84-1 남산한옥마을","0","37.559144133781","126.99367223139"
"S190530_1564369680487","01","012301","00001000","백인제가옥","서울 종로구 가회동 93-1","0","37.580849667139","126.9841529608"
"S190530_1564369680488","01","012330","00001000","석파정","서울 종로구 부암동","0","37.594953120124","126.96266115626"
"S190530_1564369680492","01","011307","00010000","김밥레코즈","서울 마포구 동교동 155-36 1층","0","37.558491932567","126.92479791619"
"S190530_1564369680494","01","012134","00010000","바이닐앤플라스틱","서울 용산구 한남동 683-131","0","37.536796519802","127.00088611958"
"S190530_1564369680496","01","011413","00010000","엠투유레코드","서울 서대문구 창천동 30-44","0","37.556190834013","126.93635261398"
"S190530_1564369680497","01","011318","00010000","네온문","서울 마포구 연남동 227-17 1층","0","37.562363196416","126.92642878822"
"S190530_1564369680499","01","011609","00010000","디저트신드롬","서울 성동구 성수동1가 685-283 2층","0","37.546758000189","127.04170783338"
"S190530_1564369680501","01","011325","00010000","메종 키티버니포니 서울점","서울 마포구 합정동 389-29","0","37.550936132489","126.9104771654"
"S190530_1564369680502","01","011312","00010000","메종드알로하","서울 마포구 서교동 336-12","0","37.554298529233","126.92836663119"
"S190530_1564369680504","01","011309","00010000","몽글몽글","서울 마포구 망원동 338-69 2층","0","37.553708059015","126.90720000163"
"S190530_1564369680506","01","011307","00010000","미미도넛","서울 마포구 동교동 177-4","0","37.556915707446","126.92882714346"
"S190530_1564369680509","01","011309","00010000","수바코2","서울 마포구 망원동 414-16","0","37.5564074187","126.90485172559"
"S190530_1564369680515","01","011312","00010000","제니로켓","서울 마포구 서교동 336-22","0","37.554676400913","126.9283046316"
"S190530_1564369680522","01","012120","00010000","slower","서울 용산구 원효로1가 128-27 2층","0","37.538281576198","126.96821048568"
"S190530_1564369680530","01","012133","00010000","건담베이스 아이파크점","서울 용산구 한강로3가 40-999 현대아이파크몰","0","37.529399669694","126.96436167025"
"S190530_1564369680531","01","010105","00010000","건담베이스 코엑스몰점","서울 강남구 삼성동 159 코엑스몰 B2 G203","0","37.511494636427","127.06122966307"
"S190530_1564369680537","01","011312","00010000","소품공장","서울 마포구 서교동 364-26 정명빌딩 6층","0","37.552214607626","126.92214931967"
"S190530_1564369680538","01","012369","00010000","승진완구","서울 종로구 창신동 390-3","0","37.571337099581","127.0141903265"
"S190530_1564369680539","01","011307","00010000","애니메이트","서울 마포구 동교동 166-14 와이즈파크 7층","0","37.557250317689","126.9249968466"
"S190530_1564369680541","01","012304","00010000","우주공간","서울 종로구 계동 93-1 1층 우주공간","0","37.580265409708","126.9864138989"
"S190530_1564369680861","01","011413","00010000","픽시","서울 서대문구 창천동 494","0","37.560799307283","126.92685869912"
"S190530_1564369680862","01","011312","00010000","핑크버스","서울 마포구 서교동 339-1 1층","0","37.554372790615","126.92662265233"
